nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
47,1.6317184,-0.5875095,0.22546564,0.024767399,-0.027014574,0.07851318,0.14469956,0.14709377,-0.04444237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1.6299074,-0.58901167,0.22268665,0.031158984,-0.036601953,0.083839506,0.1515829,0.23956981,0.1806126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1.6283269,-0.5925297,0.21662253,0.18775286,-0.2208927,0.22125861,-0.24585459,0.41314942,0.97309333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1.6202793,-0.6039999,0.1985411,0.39441416,-0.5756258,0.36080825,0.114772044,0.5351041,0.66109896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1.6069276,-0.6200826,0.17569275,0.45726475,-0.46803406,0.32458925,0.38890815,0.04623802,-0.56173956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1.5976108,-0.63412297,0.16418482,0.37630466,-0.083473586,0.16693014,0.59989715,-0.41434655,-1.008707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1.5924644,-0.64157945,0.15589203,0.1025317,-0.3199623,0.0540121,0.43350014,-0.087538,-0.75492173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1.5895056,-0.6427925,0.1457239,-0.029561087,-0.30078754,0.014597318,0.1654992,0.19797055,-0.41644147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1.5864257,-0.6435479,0.1357114,0.0396811,-0.26137275,0.059338424,0.21083939,0.14664486,-0.09651626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1.5826386,-0.64577734,0.12829117,0.031158984,-0.10797467,0.026315227,0.46462476,0.14544775,-0.32830492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1.5806586,-0.6462263,0.12594752,-0.04234426,-0.012100872,-0.032274317,0.5041291,0.065242,-0.4516063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1.5822657,-0.64412165,0.12794623,-0.10732539,0.04329288,-0.16330184,0.46028528,0.013766659,-0.46267948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
