nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
52,1.5897936,-0.8022183,-0.20883891,0.20604824,-1.1072487,-0.91359633,-2.9840732,-2.756175,0.090979666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1.5695772,-0.82134485,-0.22216965,0.15171975,-1.1274886,-0.6153223,-1.616984,-2.4245782,-2.4025815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1.6441442,-0.79521734,-0.2234137,-1.0989007,-1.2670383,-0.77937305,-1.9491794,-2.4323592,0.4385878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1.7046161,-0.76948947,-0.23829485,-0.24775441,-1.2041878,-0.24780607,-2.3023243,-2.6454432,2.9369373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1.7474905,-0.7507278,-0.25239086,-0.44695887,-0.6055091,-0.0038605183,-0.9991303,-2.4498668,0.14604631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1.796776,-0.7204861,-0.24571225,-0.7345803,-0.07607266,-0.10825643,0.21218613,-2.7802668,2.6241946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1.8629028,-0.71873736,-0.248533,-0.03896258,-0.5554417,-0.6004086,0.77961195,-3.0831332,0.6645406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1.8908081,-0.7114862,-0.24427754,-1.5218074,0.23605327,-0.64514863,-1.2518682,-2.9231706,1.5092449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1.9569254,-0.653922,-0.20305431,-1.2981019,0.46401986,-0.30319875,-1.7109563,-3.2826002,4.8448167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1.9950274,-0.63208824,-0.18850856,0.1410703,-0.29231787,-0.35220093,-0.27802667,-3.0805893,2.2016182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2.0339499,-0.62019694,-0.18359394,-0.82405925,0.31807864,-0.23821762,-1.5481507,-2.671181,1.1613375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2.0600455,-0.5831809,-0.14414151,-0.8347119,1.2384671,0.23369451,-2.007538,-2.1637597,3.0108583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2.0620487,-0.5646954,-0.12004971,-0.39688823,0.56522,0.7290425,-0.99060094,2.0202572,4.4605474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2.0628572,-0.53510547,-0.16413464,-0.36706084,-0.6385288,0.8515479,1.8926164,1.2174516,6.826019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2.0814703,-0.58024704,-0.15871319,1.4343014,0.94445413,0.48829272,1.5370775,0.6823475,-0.019003976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2.0333347,-0.58704203,-0.15662119,0.86971116,1.1287448,0.16232179,-0.77841485,1.0630256,-3.206734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1.9766369,-0.6162327,-0.123260446,0.25292307,0.3191439,0.4254421,-0.78320324,0.69342065,-2.6885388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1.8920193,-0.6238217,-0.13130136,-0.37025663,0.12313525,0.50533694,0.5000889,0.117615156,-2.4886231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1.921974,-0.6049078,-0.1404807,-0.8442993,0.21474798,0.37217888,1.423353,-0.40462008,-0.80819273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1.9632736,-0.5739857,-0.13907361,-0.72072864,-0.011088071,-0.15299647,1.6950948,-0.533907,0.70015436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2.0104845,-0.5554712,-0.13482797,-0.5396337,-0.17407353,-0.08481955,-0.29194298,0.090381116,0.28446108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2.048325,-0.5396622,-0.14457695,-0.4629346,-0.22840202,0.0813617,0.67531455,0.065242,0.34671032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2.0888276,-0.52626055,-0.1449139,-0.41073668,-0.026001774,-0.05605741,0.36137483,0.23208793,0.30496144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2.124691,-0.51533854,-0.1461955,-0.294609,-0.16127384,-0.02409495,-0.02813187,0.35778353,0.79741883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2.162962,-0.51574683,-0.14736705,-0.05705503,-0.46274367,-0.054987617,0.53570265,0.44397476,0.5448305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2.206821,-0.5163231,-0.16348597,-0.051728707,-0.22625497,-0.28188893,0.65885437,0.27234045,-0.45205522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2.248974,-0.51491404,-0.16046245,-0.18595202,0.18706763,-0.30639002,-0.27608138,-0.100855745,-0.24839842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2.2869227,-0.5110279,-0.1476538,-0.101796135,-0.0398337,-0.14873089,-0.74788874,-0.21443069,-0.34042555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2.3259583,-0.50879365,-0.1521591,-0.12949301,-0.28590977,-0.17749302,0.13317747,-0.06120178,-0.3942951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2.3689063,-0.50534385,-0.1553554,-0.19447415,-0.18257913,-0.2350173,-0.08020575,0.1643021,-0.22744916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2.4026327,-0.49910083,-0.15170665,-0.22536682,-0.018528411,-0.10505505,-0.5234324,0.23313539,0.068534024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2.4316,-0.49208733,-0.15439501,-0.19340888,-0.14316435,0.0057324544,0.10564415,-0.0074818805,0.26800096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
